learning_rate, bracket, n_i, r_i, train_loss, train_accuracy, val_loss, val_accuracy, test_loss, test_accuracy
0.24857083326409096,4,81,1.0,1.7315021789073943,35.5390625,1.3853286631563877,47.35,1.389494832557968,46.4
0.02267569650538402,4,81,1.0,2.160629870891571,24.765625,1.841052141595394,39.85,1.8413913204700132,39.34
0.25671846197924497,4,81,1.0,1.7217795026302338,37.1171875,1.4134740550467308,47.15,1.429618485366242,46.62
0.058977436427299364,4,81,1.0,1.929614748954773,29.609375,1.5346525095878762,44.43333333333333,1.550664501854136,42.65
0.053500630656282674,4,81,1.0,1.833065960407257,33.1015625,1.489079029002088,47.78333333333333,1.5120821376390094,45.93
0.0034298875550240193,4,81,1.0,2.284546346664429,13.1796875,2.26088474151936,21.366666666666667,2.2616057426114624,22.04
0.2620295085853207,4,81,1.0,1.807802495956421,33.9765625,1.3958708910231894,48.21666666666667,1.4013620192491556,47.76
0.001036174970943124,4,81,1.0,2.2980345487594604,10.15625,2.2878985151331475,13.133333333333333,2.288642146919347,12.78
0.0042331921970443715,4,81,1.0,2.286242599487305,14.09375,2.2657492059342403,22.966666666666665,2.265705887275406,22.69
0.011940742866542025,4,81,1.0,2.236626379489899,18.8671875,2.1163374768926744,34.56666666666667,2.1188500893266897,34.16
0.08523657709824765,4,81,1.0,1.7784501063823699,35.7421875,1.4380001565243334,49.083333333333336,1.4284865841080872,48.11
0.003088089651634089,4,81,1.0,2.2928957867622377,14.109375,2.278159258213449,22.416666666666668,2.2785639249825778,22.38
